Temperature
-4.454751968383789
-2.9616317749023438
-2.0976524353027344
-1.6728324890136719
-1.8686866760253906
-2.8826675415039062
-4.167636871337891
-5.596261978149414
-7.2730560302734375
-7.53010368347168
-6.048347473144531
-4.560161590576172
-2.5263633728027344
-0.12165451049804688
2.135986328125
3.899181365966797
5.630744934082031
6.188819885253906
5.700145721435547
5.229076385498047
5.055335998535156
5.408107757568359
5.851276397705078
5.877479553222656
5.196659088134766
4.537654876708984
1.6323661804199219
1.3235511779785156
2.034137725830078
4.192996978759766
6.727535247802734
8.440559387207031
9.233612060546875
9.49948501586914
7.876670837402344
5.5214691162109375
3.8904151916503906
2.9151878356933594
2.4621238708496094
2.3301048278808594
2.4316139221191406
2.8848609924316406
3.4455032348632812
5.447956085205078
8.692588806152344
11.249870300292969
12.525115966796875
13.602008819580078
14.608570098876953
14.971504211425781
14.433032989501953
13.485511779785156
15.509639739990234
14.722869873046875
14.95412826538086
14.802169799804688
14.01876449584961
14.017486572265625
14.801319122314453
15.408504486083984
15.118446350097656
15.093425750732422
15.418060302734375
15.978885650634766
16.075572967529297
15.9202880859375
16.18313980102539
16.772552490234375
16.83184051513672
16.409854888916016
15.3856201171875
15.598217010498047
15.644046783447266
16.23080062866211
16.580875396728516
17.006877899169922
17.21282196044922
16.503372192382812
14.28078842163086
15.594013214111328
15.391975402832031
15.20028305053711
15.556411743164062
15.524711608886719
15.396907806396484
15.336494445800781
15.456809997558594
15.516109466552734
15.77193832397461
15.953781127929688
15.710586547851562
15.106426239013672
15.071483612060547
15.627304077148438
16.149520874023438
16.50269317626953
16.740577697753906
17.278812408447266
18.110759735107422
18.658710479736328
19.191181182861328
19.15380859375
18.696449279785156
17.84854507446289
16.09095001220703
16.08914566040039
16.495384216308594
17.162860870361328
16.905567169189453
16.151275634765625
15.462211608886719
15.451007843017578
15.124828338623047
15.113838195800781
15.112884521484375
15.787933349609375
16.256027221679688
16.508148193359375
16.953853607177734
17.602542877197266
18.265159606933594
18.57387924194336
18.968429565429688
18.94760513305664
18.442909240722656
17.533981323242188
16.332111358642578
16.92721176147461
17.90542984008789
17.675716400146484
17.961997985839844
18.564666748046875
17.646739959716797
16.828048706054688
17.173030853271484
17.60607147216797
17.009292602539062
15.704326629638672
14.266613006591797
13.774925231933594
13.947315216064453
14.301525115966797
14.270347595214844
13.510086059570312
13.171611785888672
13.55495834350586
14.097705841064453
14.375858306884766
14.017230987548828
13.00784683227539
11.284626007080078
9.508846282958984
8.435619354248047
8.359718322753906
8.924419403076172
8.916999816894531
7.232353210449219
7.882244110107422
8.285636901855469
8.064437866210938
7.2810821533203125
6.310779571533203
5.437950134277344
5.0731201171875
5.860370635986328
6.45330810546875
6.451770782470703
6.848976135253906
6.867992401123047
6.10858154296875
5.422771453857422
4.645412445068359
3.334716796875
2.5652427673339844
2.454448699951172
1.5228462219238281
-0.00862884521484375
-1.3633193969726562
-2.4059219360351562
-2.281005859375
-2.010406494140625
-2.412891387939453
-2.164653778076172
